platform,owner,repo,id,created,updated,default_branch,#stars,#forks,size,license,main_language,language_distribution,#commits,#branches,#contributors,#issues,#pull_requests
GitHub,gbrickell,ESP8266_2WD_robot,408465514,2021-09-20T14:00:14Z,2025-03-22T11:12:25Z,main,0,1,4378299,LGPL-2.1,C++,"{""C++"": {""size"": 133952, ""percentage"": ""100.00""}}",6,1,2,0,0
GitHub,virtana12,Rayzen,825525786,2024-07-08T02:26:31Z,2025-03-22T11:12:21Z,master,0,0,33526,,,,779,1,3,0,0
GitHub,nuwani-sithara,Finance-Track,951420875,2025-03-19T16:44:51Z,2025-03-22T11:12:07Z,main,0,0,14939772,,JavaScript,"{""JavaScript"": {""size"": 217585, ""percentage"": ""83.69""}, ""HTML"": {""size"": 1721, ""percentage"": ""0.66""}, ""CSS"": {""size"": 40670, ""percentage"": ""15.64""}}",12,1,3,0,0
GitHub,Farahalh,WebShopFullstackProject,943450720,2025-03-05T18:16:19Z,2025-03-22T11:12:02Z,main,0,0,89077,,CSS,"{""C#"": {""size"": 5818, ""percentage"": ""30.62""}, ""HTML"": {""size"": 5369, ""percentage"": ""28.26""}, ""CSS"": {""size"": 7811, ""percentage"": ""41.11""}}",41,1,1,0,0
GitHub,manishkumarguptadev,problem-solving,952600693,2025-03-21T14:53:08Z,2025-03-22T11:11:59Z,main,0,0,152299,,JavaScript,"{""Java"": {""size"": 34740, ""percentage"": ""40.02""}, ""JavaScript"": {""size"": 51446, ""percentage"": ""59.26""}, ""TypeScript"": {""size"": 628, ""percentage"": ""0.72""}}",1,1,1,0,0
GitHub,enatterer,matsim-ile-de-france,804521075,2024-05-22T18:38:56Z,2025-03-22T11:11:49Z,development-ile-de-france,0,0,94278153,GPL-2.0,Jupyter Notebook,"{""Java"": {""size"": 1164290, ""percentage"": ""2.32""}, ""HTML"": {""size"": 1783, ""percentage"": ""0.00""}, ""Jupyter Notebook"": {""size"": 49038327, ""percentage"": ""97.56""}, ""Python"": {""size"": 55050, ""percentage"": ""0.11""}, ""Shell"": {""size"": 3073, ""percentage"": ""0.01""}}",587,2,16,0,0
GitHub,yeehaa123,personal-brain,951674026,2025-03-20T04:07:41Z,2025-03-22T11:11:47Z,main,0,0,6049407,MIT,TypeScript,"{""TypeScript"": {""size"": 64653, ""percentage"": ""92.48""}, ""Shell"": {""size"": 1865, ""percentage"": ""2.67""}, ""JavaScript"": {""size"": 3393, ""percentage"": ""4.85""}}",35,1,1,0,0
GitHub,lachivi,C0325c1,942690597,2025-03-04T14:13:23Z,2025-03-22T11:11:40Z,main,0,0,68161,,Java,"{""Java"": {""size"": 24742, ""percentage"": ""100.00""}}",12,1,1,0,0
GitHub,Kaviselvan-SJ,Crypto-Tracker,879736058,2024-10-28T13:11:42Z,2025-03-22T11:11:39Z,master,0,0,3783765,,Kotlin,"{""Kotlin"": {""size"": 106719, ""percentage"": ""100.00""}}",12,1,2,0,0
GitHub,Yangzhichao1125,notebook,926858444,2025-02-04T01:18:37Z,2025-03-22T11:11:37Z,main,1,0,5221043,,,,102,1,3,0,0
GitHub,ronaldkwan93,portfolio,949927521,2025-03-17T11:08:49Z,2025-03-22T11:11:27Z,main,0,0,223165,,HTML,"{""HTML"": {""size"": 4798, ""percentage"": ""52.25""}, ""JavaScript"": {""size"": 172, ""percentage"": ""1.87""}, ""SCSS"": {""size"": 4212, ""percentage"": ""45.87""}}",21,8,1,0,1
GitHub,FiereEinar,laravel-crud,952907251,2025-03-22T05:51:30Z,2025-03-22T11:11:24Z,master,0,0,573333,MIT,PHP,"{""PHP"": {""size"": 57157, ""percentage"": ""87.79""}, ""CSS"": {""size"": 1106, ""percentage"": ""1.70""}, ""JavaScript"": {""size"": 353, ""percentage"": ""0.54""}, ""Blade"": {""size"": 6492, ""percentage"": ""9.97""}}",4,1,1,0,0
GitHub,Kira-Legacy,Scientific_Calculator,913781934,2025-01-08T10:44:53Z,2025-03-22T11:11:11Z,main,1,0,36636,,C++,"{""C++"": {""size"": 4685, ""percentage"": ""100.00""}}",10,1,1,0,0
GitHub,East1001,East1001.github.io,851390424,2024-09-03T02:28:34Z,2025-03-22T11:11:08Z,main,1,1,1922818,,,,176,1,1,0,0
GitHub,hiulit,itchio-godot-scraper,199730833,2019-07-30T21:35:30Z,2025-03-22T11:11:07Z,master,30,7,7269723,MIT,JavaScript,"{""JavaScript"": {""size"": 26564, ""percentage"": ""88.44""}, ""Shell"": {""size"": 3472, ""percentage"": ""11.56""}}",3030,2,3,0,49
GitHub,puspendudas,predict,947139910,2025-03-12T08:09:01Z,2025-03-22T11:11:03Z,master,0,0,143103,,Python,"{""Dockerfile"": {""size"": 384, ""percentage"": ""1.02""}, ""Python"": {""size"": 31686, ""percentage"": ""84.41""}, ""PowerShell"": {""size"": 3029, ""percentage"": ""8.07""}, ""Shell"": {""size"": 2439, ""percentage"": ""6.50""}}",25,1,1,0,0
GitHub,cu-ecen-aeld,assignments-3-and-later-Raj-097,907311409,2024-12-23T09:52:50Z,2025-03-22T11:11:02Z,main,0,0,19810832,MIT,Shell,"{""CMake"": {""size"": 625, ""percentage"": ""2.24""}, ""Makefile"": {""size"": 1835, ""percentage"": ""6.58""}, ""Shell"": {""size"": 13452, ""percentage"": ""48.23""}, ""C"": {""size"": 11982, ""percentage"": ""42.96""}}",96,1,7,0,0
GitHub,manojadh57,MyResume,927098895,2025-02-04T12:02:29Z,2025-03-22T11:11:00Z,main,0,0,33561,,HTML,"{""HTML"": {""size"": 4879, ""percentage"": ""100.00""}}",13,1,1,0,0
GitHub,fedeflowers,DSA,918592218,2025-01-18T10:43:07Z,2025-03-22T11:10:58Z,main,1,0,136744,MIT,Jupyter Notebook,"{""Jupyter Notebook"": {""size"": 79141, ""percentage"": ""100.00""}}",53,1,1,0,0
GitHub,andrsd,concertista,316552417,2020-11-27T16:38:08Z,2025-03-22T11:10:45Z,main,0,0,1030962,MIT,Python,"{""Python"": {""size"": 85951, ""percentage"": ""99.28""}, ""Makefile"": {""size"": 625, ""percentage"": ""0.72""}}",173,1,2,7,42
GitHub,stkr22,private-assistant-time-skill-py,828306125,2024-07-13T18:18:00Z,2025-03-22T11:11:04Z,main,0,0,202209,GPL-3.0,Python,"{""Dockerfile"": {""size"": 1464, ""percentage"": ""6.19""}, ""Python"": {""size"": 21471, ""percentage"": ""90.81""}, ""Jinja"": {""size"": 708, ""percentage"": ""2.99""}}",41,3,2,11,14
GitHub,asger-finding,tanktroubleaddons,424637225,2021-11-04T15:03:38Z,2025-03-22T11:10:38Z,main,3,0,10229692,MIT,JavaScript,"{""JavaScript"": {""size"": 212902, ""percentage"": ""78.27""}, ""TypeScript"": {""size"": 28468, ""percentage"": ""10.47""}, ""SCSS"": {""size"": 30638, ""percentage"": ""11.26""}}",307,1,3,40,10
GitHub,JBNRZ,jbnrz.github.io,808598704,2024-05-31T12:02:21Z,2025-03-22T11:10:34Z,main,0,0,89973187,,JavaScript,"{""JavaScript"": {""size"": 2512554, ""percentage"": ""97.43""}, ""HTML"": {""size"": 17802, ""percentage"": ""0.69""}, ""CSS"": {""size"": 48344, ""percentage"": ""1.87""}}",25,1,1,0,0
GitHub,iinniwm,usermanagement,952331642,2025-03-21T05:32:09Z,2025-03-22T11:10:33Z,main,0,0,321836,,TypeScript,"{""HTML"": {""size"": 370, ""percentage"": ""0.74""}, ""JavaScript"": {""size"": 2276, ""percentage"": ""4.54""}, ""TypeScript"": {""size"": 45888, ""percentage"": ""91.59""}, ""CSS"": {""size"": 1567, ""percentage"": ""3.13""}}",6,1,1,0,0
GitHub,Portfolio-professionnal,AthenaPro,948664912,2025-03-14T18:25:51Z,2025-03-22T16:41:36Z,main,0,0,1018192,,HTML,"{""HTML"": {""size"": 550246, ""percentage"": ""100.00""}}",135,2,1,0,0
GitHub,abaabak,--,726426775,2023-12-02T11:15:04Z,2025-03-22T11:10:23Z,main,1,0,71345,,Python,"{""Python"": {""size"": 4516, ""percentage"": ""100.00""}}",1682,1,3,0,0
GitHub,ndpm13,ndpm13.github.io,918756021,2025-01-18T19:15:24Z,2025-03-22T11:10:23Z,main,0,0,24665999,NOASSERTION,CSS,"{""CSS"": {""size"": 37669, ""percentage"": ""67.87""}, ""HTML"": {""size"": 14192, ""percentage"": ""25.57""}, ""JavaScript"": {""size"": 3641, ""percentage"": ""6.56""}}",4,1,1,0,0
GitHub,Georgiasvn,shuatshx,788370234,2024-04-18T09:30:35Z,2025-03-22T11:10:23Z,main,0,0,34101,MIT,,,1357,1,1,0,0
